StudentID,AvgSecsOnCapstoneTask,AvgCapstoneScore,AvgNumAttemptsCapstone,Session_x,AvgNumLogins,NumSubmissions,TotalCourseTime,TotalLogins,LastLogin,EnrollmentDate,Instructor,Session_y,TotalTimeSeconds,AvgSessionSeconds,Roster Grade,Official Grade,Grading Basis,Program and Plan,Level,Session,IsSenior,IsJunior,IsSophomore,IsBusinessAdmin,NumericalGrade
1160.0,23.83,0.95,1.0,Spring 2022,45,15,12:57:30,35,4/25/2022 9:18:12 PM,1/27/2022 6:05:04 PM,"Liu, Mai; Dvir, Nim",Spring 2022,46650,1333,A,A,GRD,Business Administration - Accounting/Business (Minor),Senior,Spring 2022,1.0,0.0,0.0,1.0,4.0
1169.0,16.0,0.95,1.0,Spring 2022,45,8,08:27:23,21,4/22/2022 9:12:49 PM,2/7/2022 9:26:05 PM,"Liu, Mai; Dvir, Nim",Spring 2022,30443,1450,D,D,GRD,Business Administration - Business Administration/Computer Science (Minor),Senior,Spring 2022,1.0,0.0,0.0,1.0,1.0
1170.0,15.75,0.96,1.12,Spring 2022,45,16,17:20:41,56,4/25/2022 9:07:57 PM,1/27/2022 6:05:44 PM,"Liu, Mai; Dvir, Nim",Spring 2022,62441,1115,A,A,GRD,Business Administration - Accounting/Business (Minor),Junior,Spring 2022,0.0,1.0,0.0,1.0,4.0
1178.0,15.62,0.98,1.75,Spring 2022,45,21,11:57:57,57,4/25/2022 7:10:15 PM,1/27/2022 6:05:50 PM,"Liu, Mai; Dvir, Nim",Spring 2022,43077,756,A,A,GRD,Business Administration - Accounting/Business (Minor)/Computer Science (Minor)/Economics (Minor),Junior,Spring 2022,0.0,1.0,0.0,1.0,4.0
1179.0,15.71,0.9,1.14,Spring 2022,45,15,23:36:23,32,4/25/2022 6:48:39 PM,2/6/2022 1:16:47 PM,"Liu, Mai; Dvir, Nim",Spring 2022,84983,2656,B+,B+,GRD,Business Administration - Business Administration,Junior,Spring 2022,0.0,1.0,0.0,1.0,3.3
1184.0,,,,,45,12,09:12:05,27,4/25/2022 9:42:36 PM,1/30/2022 5:22:50 PM,"Liu, Mai; Dvir, Nim",Spring 2022,33125,1227,C+,C+,GRD,Business Administration - Business Administration/Psychology (Minor),Senior,Spring 2022,1.0,0.0,0.0,1.0,2.3
1186.0,16.0,0.97,1.56,Spring 2022,45,23,22:28:21,44,4/21/2022 6:41:54 PM,2/3/2022 6:34:04 PM,"Liu, Mai; Dvir, Nim",Spring 2022,80901,1839,A,A,GRD,Business Administration - Accounting/Business (Minor)/Computer Science (Minor),Junior,Spring 2022,0.0,1.0,0.0,1.0,4.0
1194.0,17.5,0.83,1.25,Spring 2022,45,17,17:13:03,68,4/25/2022 8:34:38 PM,1/29/2022 3:50:14 PM,"Liu, Mai; Dvir, Nim",Spring 2022,61983,912,A,A,GRD,Business Administration - Business Administration,Junior,Spring 2022,0.0,1.0,0.0,1.0,4.0
1202.0,16.25,0.83,1.25,Spring 2022,45,18,00:23:04,67,4/26/2022 1:35:32 PM,1/30/2022 8:16:52 PM,"Liu, Mai; Dvir, Nim",Spring 2022,1384,21,A,A,GRD,College of Arts and Sciences - Communication/Business (Minor),Senior,Spring 2022,1.0,0.0,0.0,0.0,4.0
1203.0,17.57,0.93,1.43,Spring 2022,45,19,17:47:53,36,4/25/2022 6:20:51 PM,1/27/2022 6:07:04 PM,"Liu, Mai; Dvir, Nim",Spring 2022,64073,1780,B,B,GRD,Business Administration - Business Administration,Junior,Spring 2022,0.0,1.0,0.0,1.0,3.0
1204.0,16.0,0.9,1.0,Spring 2022,45,15,21:41:03,33,4/25/2022 2:19:05 PM,1/27/2022 6:05:47 PM,"Liu, Mai; Dvir, Nim",Spring 2022,78063,2366,A,A,GRD,Business Administration - Accounting/Business (Minor),Junior,Spring 2022,0.0,1.0,0.0,1.0,4.0
1213.0,15.88,0.91,1.0,Spring 2022,45,15,13:20:15,67,5/5/2022 3:32:58 PM,1/27/2022 6:10:10 PM,"Liu, Mai; Dvir, Nim",Spring 2022,48015,717,A,A,GRD,Business Administration - Business Administration,Senior,Spring 2022,1.0,0.0,0.0,1.0,4.0
1230.0,25.0,0.91,1.12,Spring 2022,45,16,06:37:35,26,4/25/2022 10:45:37 PM,1/31/2022 2:11:44 PM,"Liu, Mai; Dvir, Nim",Spring 2022,23855,918,A-,A-,GRD,Business Administration - Business Administration/Sociology (Minor),Junior,Spring 2022,0.0,1.0,0.0,1.0,3.7
1237.0,16.5,0.9,1.0,Spring 2022,45,11,18:10:22,46,4/26/2022 8:10:09 PM,1/27/2022 6:06:08 PM,"Liu, Mai; Dvir, Nim",Spring 2022,65422,1422,D,D,GRD,Intended - Accounting (intended),Junior,Spring 2022,0.0,1.0,0.0,0.0,1.0
1238.0,16.25,0.89,1.25,Spring 2022,45,17,18:06:32,33,4/25/2022 7:30:39 PM,1/27/2022 6:04:55 PM,"Liu, Mai; Dvir, Nim",Spring 2022,65192,1976,A,A,GRD,Business Administration - Business Administration,Junior,Spring 2022,0.0,1.0,0.0,1.0,4.0
